RENGLON,AÑO,ENTIDAD,CVE_GEO,EDAD,SEXO,POBLACION
211595,2020,Guanajuato,11,87,Hombres,2250
211596,2020,Guanajuato,11,87,Mujeres,3149
211597,2020,Guanajuato,11,88,Hombres,1953
211598,2020,Guanajuato,11,88,Mujeres,2768
211599,2020,Guanajuato,11,89,Hombres,1677
211600,2020,Guanajuato,11,89,Mujeres,2410
211601,2020,Guanajuato,11,90,Hombres,1419
211602,2020,Guanajuato,11,90,Mujeres,2069
211603,2020,Guanajuato,11,91,Hombres,1182
211604,2020,Guanajuato,11,91,Mujeres,1750
211605,2020,Guanajuato,11,92,Hombres,970
211606,2020,Guanajuato,11,92,Mujeres,1463
211607,2020,Guanajuato,11,93,Hombres,782
211608,2020,Guanajuato,11,93,Mujeres,1203
211609,2020,Guanajuato,11,94,Hombres,621
211610,2020,Guanajuato,11,94,Mujeres,970
211611,2020,Guanajuato,11,95,Hombres,486
211612,2020,Guanajuato,11,95,Mujeres,770
211613,2020,Guanajuato,11,96,Hombres,372
211614,2020,Guanajuato,11,96,Mujeres,597
211615,2020,Guanajuato,11,97,Hombres,278
211616,2020,Guanajuato,11,97,Mujeres,451
211617,2020,Guanajuato,11,98,Hombres,202
211618,2020,Guanajuato,11,98,Mujeres,332
211619,2020,Guanajuato,11,99,Hombres,142
211620,2020,Guanajuato,11,99,Mujeres,236
211621,2020,Guanajuato,11,100,Hombres,97
211622,2020,Guanajuato,11,100,Mujeres,162
211623,2020,Guanajuato,11,101,Hombres,64
211624,2020,Guanajuato,11,101,Mujeres,108
211625,2020,Guanajuato,11,102,Hombres,40
211626,2020,Guanajuato,11,102,Mujeres,69
211627,2020,Guanajuato,11,103,Hombres,24
211628,2020,Guanajuato,11,103,Mujeres,42
211629,2020,Guanajuato,11,104,Hombres,14
211630,2020,Guanajuato,11,104,Mujeres,25
211631,2020,Guanajuato,11,105,Hombres,8
211632,2020,Guanajuato,11,105,Mujeres,14
211633,2020,Guanajuato,11,106,Hombres,4
211634,2020,Guanajuato,11,106,Mujeres,7
211635,2020,Guanajuato,11,107,Hombres,3
211636,2020,Guanajuato,11,107,Mujeres,4
211637,2020,Guanajuato,11,108,Hombres,2
211638,2020,Guanajuato,11,108,Mujeres,2
211639,2020,Guanajuato,11,109,Hombres,1
211640,2020,Guanajuato,11,109,Mujeres,1
229241,2020,Guerrero,12,0,Hombres,34402
229242,2020,Guerrero,12,0,Mujeres,33183
229243,2020,Guerrero,12,1,Hombres,34594
229244,2020,Guerrero,12,1,Mujeres,33371
229245,2020,Guerrero,12,2,Hombres,34849
229246,2020,Guerrero,12,2,Mujeres,33601
229247,2020,Guerrero,12,3,Hombres,35111
229248,2020,Guerrero,12,3,Mujeres,33832
229249,2020,Guerrero,12,4,Hombres,35637
229250,2020,Guerrero,12,4,Mujeres,34238
229251,2020,Guerrero,12,5,Hombres,36298
229252,2020,Guerrero,12,5,Mujeres,34770
229253,2020,Guerrero,12,6,Hombres,36540
229254,2020,Guerrero,12,6,Mujeres,34976
229255,2020,Guerrero,12,7,Hombres,36678
229256,2020,Guerrero,12,7,Mujeres,35082
229257,2020,Guerrero,12,8,Hombres,36770
229258,2020,Guerrero,12,8,Mujeres,35148
229259,2020,Guerrero,12,9,Hombres,36809
229260,2020,Guerrero,12,9,Mujeres,35199
229261,2020,Guerrero,12,10,Hombres,36785
229262,2020,Guerrero,12,10,Mujeres,35209
229263,2020,Guerrero,12,11,Hombres,36705
229264,2020,Guerrero,12,11,Mujeres,35190
229265,2020,Guerrero,12,12,Hombres,36585
229266,2020,Guerrero,12,12,Mujeres,35155
229267,2020,Guerrero,12,13,Hombres,36435
229268,2020,Guerrero,12,13,Mujeres,35080
229269,2020,Guerrero,12,14,Hombres,36281
229270,2020,Guerrero,12,14,Mujeres,35020
229271,2020,Guerrero,12,15,Hombres,35997
229272,2020,Guerrero,12,15,Mujeres,34907
229273,2020,Guerrero,12,16,Hombres,35482
229274,2020,Guerrero,12,16,Mujeres,34637
229275,2020,Guerrero,12,17,Hombres,34817
229276,2020,Guerrero,12,17,Mujeres,34270
229277,2020,Guerrero,12,18,Hombres,34098
229278,2020,Guerrero,12,18,Mujeres,33888
229279,2020,Guerrero,12,19,Hombres,33396
229280,2020,Guerrero,12,19,Mujeres,33516
229281,2020,Guerrero,12,20,Hombres,32760
229282,2020,Guerrero,12,20,Mujeres,33151
229283,2020,Guerrero,12,21,Hombres,32186
229284,2020,Guerrero,12,21,Mujeres,32776
229285,2020,Guerrero,12,22,Hombres,31637
229286,2020,Guerrero,12,22,Mujeres,32408
229287,2020,Guerrero,12,23,Hombres,31093
229288,2020,Guerrero,12,23,Mujeres,32078
229289,2020,Guerrero,12,24,Hombres,30566
229290,2020,Guerrero,12,24,Mujeres,31775
229291,2020,Guerrero,12,25,Hombres,30095
229292,2020,Guerrero,12,25,Mujeres,31490
229293,2020,Guerrero,12,26,Hombres,29602
229294,2020,Guerrero,12,26,Mujeres,31146
229295,2020,Guerrero,12,27,Hombres,29011
229296,2020,Guerrero,12,27,Mujeres,30705
229297,2020,Guerrero,12,28,Hombres,28329
229298,2020,Guerrero,12,28,Mujeres,30204
229299,2020,Guerrero,12,29,Hombres,27509
229300,2020,Guerrero,12,29,Mujeres,29602
229301,2020,Guerrero,12,30,Hombres,26599
229302,2020,Guerrero,12,30,Mujeres,28940
229303,2020,Guerrero,12,31,Hombres,25725
229304,2020,Guerrero,12,31,Mujeres,28314
229305,2020,Guerrero,12,32,Hombres,24894
229306,2020,Guerrero,12,32,Mujeres,27710
229307,2020,Guerrero,12,33,Hombres,24084
229308,2020,Guerrero,12,33,Mujeres,27105
229309,2020,Guerrero,12,34,Hombres,23313
229310,2020,Guerrero,12,34,Mujeres,26504
229311,2020,Guerrero,12,35,Hombres,22582
229312,2020,Guerrero,12,35,Mujeres,25920
229313,2020,Guerrero,12,36,Hombres,21886
229314,2020,Guerrero,12,36,Mujeres,25364
229315,2020,Guerrero,12,37,Hombres,21229
229316,2020,Guerrero,12,37,Mujeres,24838
229317,2020,Guerrero,12,38,Hombres,20630
229318,2020,Guerrero,12,38,Mujeres,24344
229319,2020,Guerrero,12,39,Hombres,20097
229320,2020,Guerrero,12,39,Mujeres,23880
229321,2020,Guerrero,12,40,Hombres,19643
229322,2020,Guerrero,12,40,Mujeres,23448
229323,2020,Guerrero,12,41,Hombres,19277
229324,2020,Guerrero,12,41,Mujeres,23059
229325,2020,Guerrero,12,42,Hombres,18992
229326,2020,Guerrero,12,42,Mujeres,22716
229327,2020,Guerrero,12,43,Hombres,18780
229328,2020,Guerrero,12,43,Mujeres,22414
229329,2020,Guerrero,12,44,Hombres,18624
229330,2020,Guerrero,12,44,Mujeres,22143
229331,2020,Guerrero,12,45,Hombres,18455
229332,2020,Guerrero,12,45,Mujeres,21836
229333,2020,Guerrero,12,46,Hombres,18226
229334,2020,Guerrero,12,46,Mujeres,21456
229335,2020,Guerrero,12,47,Hombres,17942
229336,2020,Guerrero,12,47,Mujeres,21025
229337,2020,Guerrero,12,48,Hombres,17597
229338,2020,Guerrero,12,48,Mujeres,20545
229339,2020,Guerrero,12,49,Hombres,17195
229340,2020,Guerrero,12,49,Mujeres,20034
229341,2020,Guerrero,12,50,Hombres,16783
229342,2020,Guerrero,12,50,Mujeres,19515
229343,2020,Guerrero,12,51,Hombres,16378
229344,2020,Guerrero,12,51,Mujeres,18999
229345,2020,Guerrero,12,52,Hombres,15971
229346,2020,Guerrero,12,52,Mujeres,18493
229347,2020,Guerrero,12,53,Hombres,15578
229348,2020,Guerrero,12,53,Mujeres,18009
229349,2020,Guerrero,12,54,Hombres,15199
229350,2020,Guerrero,12,54,Mujeres,17548
229351,2020,Guerrero,12,55,Hombres,14824
229352,2020,Guerrero,12,55,Mujeres,17099
229353,2020,Guerrero,12,56,Hombres,14451
229354,2020,Guerrero,12,56,Mujeres,16653
229355,2020,Guerrero,12,57,Hombres,14079
229356,2020,Guerrero,12,57,Mujeres,16205
229357,2020,Guerrero,12,58,Hombres,13695
229358,2020,Guerrero,12,58,Mujeres,15741
229359,2020,Guerrero,12,59,Hombres,13285
229360,2020,Guerrero,12,59,Mujeres,15250
229361,2020,Guerrero,12,60,Hombres,12840
229362,2020,Guerrero,12,60,Mujeres,14722
229363,2020,Guerrero,12,61,Hombres,12357
229364,2020,Guerrero,12,61,Mujeres,14156
229365,2020,Guerrero,12,62,Hombres,11842
229366,2020,Guerrero,12,62,Mujeres,13560
229367,2020,Guerrero,12,63,Hombres,11304
229368,2020,Guerrero,12,63,Mujeres,12943
229369,2020,Guerrero,12,64,Hombres,10752
229370,2020,Guerrero,12,64,Mujeres,12317
229371,2020,Guerrero,12,65,Hombres,10200
229372,2020,Guerrero,12,65,Mujeres,11701
229373,2020,Guerrero,12,66,Hombres,9642
229374,2020,Guerrero,12,66,Mujeres,11093
229375,2020,Guerrero,12,67,Hombres,9094
229376,2020,Guerrero,12,67,Mujeres,10488
229377,2020,Guerrero,12,68,Hombres,8549
229378,2020,Guerrero,12,68,Mujeres,9888
229379,2020,Guerrero,12,69,Hombres,7995
229380,2020,Guerrero,12,69,Mujeres,9299
229381,2020,Guerrero,12,70,Hombres,7509
229382,2020,Guerrero,12,70,Mujeres,8792
229383,2020,Guerrero,12,71,Hombres,7064
229384,2020,Guerrero,12,71,Mujeres,8326
229385,2020,Guerrero,12,72,Hombres,6602
229386,2020,Guerrero,12,72,Mujeres,7844
229387,2020,Guerrero,12,73,Hombres,6157
229388,2020,Guerrero,12,73,Mujeres,7385
229389,2020,Guerrero,12,74,Hombres,5730
229390,2020,Guerrero,12,74,Mujeres,6943
229391,2020,Guerrero,12,75,Hombres,5316
229392,2020,Guerrero,12,75,Mujeres,6522
229393,2020,Guerrero,12,76,Hombres,4914
229394,2020,Guerrero,12,76,Mujeres,6114
229395,2020,Guerrero,12,77,Hombres,4530
229396,2020,Guerrero,12,77,Mujeres,5720
229397,2020,Guerrero,12,78,Hombres,4175
229398,2020,Guerrero,12,78,Mujeres,5349
229399,2020,Guerrero,12,79,Hombres,3833
229400,2020,Guerrero,12,79,Mujeres,4983
229401,2020,Guerrero,12,80,Hombres,3493
229402,2020,Guerrero,12,80,Mujeres,4611
229403,2020,Guerrero,12,81,Hombres,3167
229404,2020,Guerrero,12,81,Mujeres,4245
229405,2020,Guerrero,12,82,Hombres,2858
229406,2020,Guerrero,12,82,Mujeres,3888
229407,2020,Guerrero,12,83,Hombres,2567
229408,2020,Guerrero,12,83,Mujeres,3544
229409,2020,Guerrero,12,84,Hombres,2295
229410,2020,Guerrero,12,84,Mujeres,3210
229411,2020,Guerrero,12,85,Hombres,2040
229412,2020,Guerrero,12,85,Mujeres,2882
229413,2020,Guerrero,12,86,Hombres,1802
229414,2020,Guerrero,12,86,Mujeres,2565
229415,2020,Guerrero,12,87,Hombres,1577
229416,2020,Guerrero,12,87,Mujeres,2262
229417,2020,Guerrero,12,88,Hombres,1365
229418,2020,Guerrero,12,88,Mujeres,1972
229419,2020,Guerrero,12,89,Hombres,1170
229420,2020,Guerrero,12,89,Mujeres,1697
229421,2020,Guerrero,12,90,Hombres,990
229422,2020,Guerrero,12,90,Mujeres,1443
229423,2020,Guerrero,12,91,Hombres,822
229424,2020,Guerrero,12,91,Mujeres,1204
229425,2020,Guerrero,12,92,Hombres,673
229426,2020,Guerrero,12,92,Mujeres,991
229427,2020,Guerrero,12,93,Hombres,542
229428,2020,Guerrero,12,93,Mujeres,801
229429,2020,Guerrero,12,94,Hombres,430
229430,2020,Guerrero,12,94,Mujeres,635
229431,2020,Guerrero,12,95,Hombres,335
229432,2020,Guerrero,12,95,Mujeres,496
229433,2020,Guerrero,12,96,Hombres,256
229434,2020,Guerrero,12,96,Mujeres,379
229435,2020,Guerrero,12,97,Hombres,191
229436,2020,Guerrero,12,97,Mujeres,282
229437,2020,Guerrero,12,98,Hombres,140
